ticket_id,ticket_uuid,customer_id,category_id,ticket_subject,ticket_description,priority,status,created_date,updated_date,resolved_date,assigned_agent,customer_satisfaction_score
633,10d55cee-f77d-4a6f-9676-fe8a323e923c,1285,23,Shipping Inquiries - Marriage truth site.,Tough talk education or let.,Critical,Pending,2024-11-07 04:33:30,2024-11-10 00:33:30,,Elizabeth Stanley,
634,1636ef2d-b47f-4b92-a9a8-6d315d3c1ae7,1268,26,Compliment - Model various trip ten.,Record continue like space matter so nearly. Relate assume himself check.,Critical,Closed,2025-03-17 17:54:07,2025-03-21 03:54:07,2025-03-23 14:54:07,Samuel Harris,
635,350c2090-7bf9-46f0-9b0e-f2fe7a9317f6,1610,16,Wrong item shipped in my order,Accept item race act job. Carry more mention. Item road stay point provide.,Medium,Closed,2024-06-13 21:32:39,2024-06-14 21:32:39,2024-06-15 23:32:39,Reginald Clark,
636,5c4fb689-e468-4526-913a-5cc5393f23cf,1615,30,Data Privacy - Rather down on cell despite despite magazine.,Until rule matter apply. Page have building by material give.,Medium,Open,2025-01-03 07:20:05,2025-01-09 19:20:05,,Vanessa Thomas,
637,197f2510-c5e3-438a-ad7d-f9c7c71efa05,1695,27,Feature Request - Character direction report arrive involve although close.,Wish decision idea role.,Critical,Pending,2025-03-29 21:13:39,2025-04-04 03:13:39,,Sabrina Gutierrez,
638,d7055745-c2ae-449c-88ea-b8c983d26417,2000,21,Returns & Exchanges - Class officer surface doctor college article have.,And us defense significant Mr rather stay. Third grow again minute evening.,Critical,Resolved,2024-11-20 11:42:14,2024-11-27 05:42:14,2024-11-28 19:42:14,Cassidy White,
639,c678c5fa-7ed8-4527-ac4f-85cf70ff1b7b,1303,18,Forgot password - reset not working,Special under week even. Learn down become goal take middle structure.,High,Closed,2024-08-04 21:41:36,2024-08-09 09:41:36,2024-08-11 06:41:36,Laura Carpenter,3
640,7bd443aa-2685-4f54-a166-8a0f343a41b4,1677,24,General Inquiries - Reflect budget give hit maybe sea movie create.,Cover value over bank word. Around weight adult we offer animal than.,Critical,In Progress,2024-06-27 00:56:58,2024-06-29 16:56:58,,Michael Moran,
641,45e7bc97-609a-48c4-9ba9-75b963b3d310,1558,29,Partnership Inquiry - Home either style approach safe.,Hope bit career sort see. Own meeting mean about themselves.,Critical,In Progress,2025-06-05 10:11:29,2025-06-07 04:11:29,,Melissa Taylor,
642,bbff30cb-6e24-4010-9ff1-8cc7b00c2b18,1756,25,Complaint - Trade day debate plant.,Surface thing already reveal. Outside teacher impact. Agency sport month will heavy space. Read buy focus night respond choice. Piece forget contain mouth require.,Critical,Closed,2024-10-12 02:00:14,2024-10-12 21:00:14,2024-10-14 21:00:14,Rebecca Dorsey,1
643,5846c0fb-c042-4aa4-aa4a-876f8f6681f5,1761,27,Feature Request - Out purpose water stay economic sense.,Environment write per new sound. Send professor find upon decision.,Low,Closed,2025-02-28 22:28:39,2025-03-05 14:28:39,2025-03-08 14:28:39,,5
644,039aa01f-fb41-4ce5-b683-edabc679e499,1487,25,Complaint - Hit pattern choice institution seek option thing.,His respond only very each strategy American. Recently first Republican represent animal notice shoulder me.,High,In Progress,2025-03-03 05:04:45,2025-03-06 06:04:45,,Scott Hamilton,
645,705f5963-4e3b-419c-9036-3dda09d2223a,1445,28,Security Concern - Paper build management value meeting whether.,Music authority main. Choose many bad respond to.,Critical,In Progress,2025-03-21 04:58:39,2025-03-24 08:58:39,,,
646,0cf6b167-d5c5-473e-ae71-3058cf7cad46,1160,30,Data Privacy - Participant sound drive should school.,Song machine action piece watch.,High,Open,2024-06-15 08:00:48,2024-06-18 01:00:48,,Kyle Potter,
647,11fb40da-f95a-43f0-983e-791722fbb8b8,1463,18,Cannot login to my account,Weight budget lawyer many. Black want material forward act test opportunity realize. Recognize then give. Possible above chance must result.,Critical,Resolved,2024-07-01 04:37:29,2024-07-01 20:37:29,2024-07-03 09:37:29,Andrea Hahn,1
648,8adb2c9d-23e8-4739-bde7-63ba7c22400c,1619,26,Compliment - Whose century fast TV race serve time individual.,Office my peace key. Little production condition save century identify community.,Medium,Closed,2024-07-02 00:33:03,2024-07-08 04:33:03,2024-07-09 20:33:03,Richard Campbell,3
649,89dbd6ad-a27d-4c05-bdb7-b1f3459eb88a,1191,29,Partnership Inquiry - Significant analysis matter yourself particular.,Environmental city receive.,Medium,Pending,2024-11-30 06:57:30,2024-12-03 07:57:30,,Robin Haynes,
650,3827f254-1c31-4a66-8fed-8e4b90c31e9d,99999,17,Item not working as described,Majority country stock contain stock customer. Manager model six determine history.,High,Open,2024-12-09 08:18:21,2024-12-12 19:18:21,,Thomas Morrison,
651,9b83c9bf-3904-41b9-b56d-073ca812b09a,1942,30,Data Privacy - Question take charge improve central early.,Energy cut head its year oil evidence. Win such imagine skin soon. Well citizen resource after. Prevent trip tonight then over find.,Medium,Pending,2025-04-25 17:19:51,2025-04-29 12:19:51,,,
652,086d0c60-9c6e-437c-b003-e43e93c2079e,1505,29,Partnership Inquiry - Paper air father style prove open north almost.,Other successful during. West support major rich. Decade kind indicate real use.,Low,Pending,2025-03-07 19:41:13,2025-03-13 11:41:13,,John Briggs,
653,4290a6ae-3065-4a10-947c-5aafe1ce1e4a,1578,25,Complaint - Surface company focus herself begin.,Fly rock knowledge ball full return. Toward bit none. Baby lawyer thing need. Consumer reduce accept bill might majority official join. Station Democrat nearly.,High,In Progress,2025-02-04 23:05:47,2025-02-10 00:05:47,,Stephanie Smith,
654,a54f2ef9-4e30-4447-9dd9-c0cb860e3157,1261,23,Shipping Inquiries - Cold sort thought cost.,Sea mother in meet. Sign instead local crime college themselves. Among science key chance agent result.,Low,Open,2024-08-25 11:30:43,2024-08-30 14:30:43,,Ivan Schultz,
655,3c2554ee-c7d7-4484-ab71-7c4f45a43f69,1434,18,Cannot login to my account,Reveal story true. Enough Mrs charge today bit. Bad quite hand relate.,Medium,Resolved,2025-03-11 05:50:03,2025-03-13 10:50:03,2025-03-15 22:50:03,Teresa Brandt,2
656,b5a6c434-c2df-49dc-91f9-0e4b4a381d3b,2008,16,Order status not updating,Still another account section region employee. Meeting evening generation traditional.,Low,Pending,2024-11-29 07:45:57,2024-12-02 20:45:57,,Tammy Hicks,
657,35b1724b-527d-4637-b3fc-f4e5cb39302b,1421,25,Complaint - Page military international manage better.,Form summer want strategy under minute without. Price onto perhaps reach quickly.,Low,In Progress,2024-09-03 06:14:07,2024-09-05 05:14:07,,Autumn Gill,
658,f3929d1a-abc7-4d47-9633-d8dab85f629a,1398,20,Website not loading properly,Agree old part. Option baby collection hot body. Forget response certainly half middle team. Could long save drug program respond leave. Will field each thousand week group. Listen themselves like town itself their.,High,Pending,2024-12-01 14:24:23,2024-12-06 06:24:23,,Nathan Tucker,
659,f353d90a-1242-4636-9ec8-ffba84757e7e,1042,18,Two-factor authentication problems,Reflect seat claim all area teacher.,High,Closed,2025-03-15 23:32:02,2025-03-18 08:32:02,2025-03-18 18:32:02,Jeffery Sloan,5
660,b226b2e6-636c-49f2-9ce6-e4dedcd66796,1062,30,Data Privacy - Great cell coach allow home fear.,Short place arrive building into right. Subject check material eat.,Low,Pending,2024-12-16 18:18:45,2024-12-21 01:18:45,,Aaron Simmons,
661,d26984bb-543b-4681-a8a9-bb1c63ee58d7,1355,21,Returns & Exchanges - Difficult technology number look.,Charge force four against close often. Still north impact I second.,Low,In Progress,2025-01-10 10:52:32,2025-01-12 14:52:32,,,
662,2e22fc80-ebca-4166-81b0-9d0055f77b11,1492,20,Mobile app crashing frequently,Traditional course manager between pass. Far prevent will smile might full.,High,Open,2024-11-22 10:44:36,2024-11-26 10:44:36,,Cameron Floyd,
663,a517f808-bdae-4dcf-8db6-f6259ac7092f,1152,19,Unexpected charge on my account,Final that inside run far.,Low,Closed,2024-10-27 20:45:13,2024-11-02 05:45:13,2024-11-03 11:45:13,Suzanne Rodriguez,2
664,bd6d9941-478c-4990-a8cc-c6c208f66342,1607,27,Feature Request - Agency issue measure magazine eat poor fight.,With out bring imagine drive network conference.,High,In Progress,2025-03-02 14:37:55,2025-03-04 13:37:55,,Madeline Delgado,
665,68c422fa-ccfd-4335-a1c7-ac1d176f8343,1979,25,Complaint - Court deep whole house pay institution kind.,Size low list own between shake that ahead. Agency themselves right page group. Big water despite less light number well. Adult specific enough method despite affect.,High,In Progress,2024-10-15 02:31:31,2024-10-18 10:31:31,,Catherine Campbell,
666,57618d53-59ff-40cd-a603-d7d711ec14b4,1433,26,Compliment - Option seek effect move leader break.,Congress prepare life standard finish own seem economy.,Critical,Resolved,2024-08-30 20:36:13,2024-09-05 07:36:13,2024-09-08 03:36:13,Elizabeth Leonard,5
667,c2d3daa1-fefe-4dad-bc83-b8fe4f4b5922,1933,26,Compliment - Resource baby man statement.,Minute foreign environmental civil. Figure road fly opportunity.,Critical,Closed,2024-06-21 21:50:25,2024-06-23 07:50:25,2024-06-25 06:50:25,Jeremy Singh,
668,d7e4d725-acf7-4b24-828e-773ad0b6a792,1398,29,Partnership Inquiry - Finally human water television result book.,Appear tell knowledge talk coach amount hair teacher. Discuss phone in myself. Ball moment serve affect start must.,Low,Pending,2024-08-23 03:14:50,2024-08-27 14:14:50,,Miguel Mclaughlin,
669,de85393d-61ce-4ace-aed0-32a26f86a17f,1987,18,Two-factor authentication problems,Bit social move peace. Official show memory growth section attack. Business TV social follow watch. Stuff of fight behind. Pick trial itself trip cause front collection.,Low,Pending,2024-06-17 02:11:31,2024-06-17 11:11:31,,Priscilla Williams,
670,3f6c134e-4969-4c2d-9b5c-ccb709bc27cf,1494,24,General Inquiries - May once wait interview prevent.,Thank dark movie game. Return ready carry action send grow.,Medium,In Progress,2024-10-23 19:58:09,2024-10-28 00:58:09,,Mr. Larry Raymond,
671,db2da068-caed-48c1-a693-2c93173b882e,1378,28,Security Concern - Popular bit on air so coach.,Loss and decade.,Critical,Open,2025-05-25 14:12:41,2025-05-29 22:12:41,,William Nguyen,
672,e52b9afb-8519-4168-a5dc-ad0c957cf2e7,1897,26,Compliment - Officer bad dog ask hospital allow.,Bad break spend deep case discover beat air. Could move property. Political store couple view.,Medium,Pending,2025-05-20 04:42:15,2025-05-20 22:42:15,,Samuel Norris,
673,9921721f-43b2-485c-a036-8894dc145cef,1641,18,Account locked after multiple attempts,Economic travel structure perform election believe. Quickly down society manager. Seven place need pretty meet money travel mean. Remain street near seven tough within. Radio land foreign man size.,Critical,Pending,2025-03-13 15:50:46,2025-03-15 12:50:46,,Jessica Bennett,
674,660ee52c-16f7-4e9d-99cb-408b180cfc2f,1320,22,Product Information - Often past many develop seven far.,Leave list speak. Election letter must community head perform. Mother care far forward whatever possible. Act bad gas. Compare land system marriage fall party detail. New give last pattern exactly street.,Medium,Closed,2025-05-11 15:36:45,2025-05-12 05:36:45,2025-05-14 04:36:45,Stephanie Wilson,2
675,227ba91d-d2a2-413e-a654-7989afe6860b,1769,25,Complaint - Sea into science maybe.,West plan past tax. Issue compare air so. Market talk almost head yet hundred.,Low,Resolved,2024-08-01 22:43:02,2024-08-07 12:43:02,2024-08-08 04:43:02,Rhonda Lawson,5
676,4a0cede7-4ca4-4e4e-8035-a91b041cff70,1878,16,Order cancelled without notification,Policy card little kid. You article wall fish. Type size buy take area these practice raise. Think happy tell within after recently response. Draw team trial bring find environment hand.,Medium,Pending,2024-09-26 07:40:48,2024-09-30 06:40:48,,Daniel Cox,
677,29ff4b3c-97a2-46d7-99fb-99be5252f0de,1380,18,Forgot password - reset not working,Station rate create politics. Year international miss. Church hair city decide research this. South provide language everybody thing. Form between model debate. Three right reveal.,High,In Progress,2025-03-24 20:31:02,2025-03-31 14:31:02,,David Daniels,
678,ba517018-4c1b-49c5-89ff-ba112b0f5cd2,1409,23,Shipping Inquiries - Population our town recognize throw.,Song feel part just. Difficult establish scene suddenly. Kind social southern put hope how four. Economic purpose sound gun step choice explain rock.,High,Open,2024-11-26 17:55:26,2024-11-30 00:55:26,,John Johnston,
679,6a3f12cc-7537-433c-846e-9fb75bb503a2,1661,17,Product quality issues,Wish sit partner hold trial agreement maintain. Operation issue Democrat.,High,Closed,2025-02-06 12:23:43,2025-02-11 00:23:43,2025-02-13 06:23:43,Angelica Curtis,3
680,1ad9b6f1-8e17-4ac2-a05e-4b912e2be7ce,1143,18,Cannot login to my account,Former recently skill money begin. Watch subject leg take work.,High,Open,2024-12-30 13:03:25,2025-01-01 17:03:25,,Paul Dickson,
681,d88a3b8b-491e-4b17-ba1a-e674dcd65b95,1951,18,Forgot password - reset not working,End media someone coach. Candidate window spring fast production money leave. Might teacher themselves nor up stuff drug.,Low,Pending,2024-06-25 00:28:35,2024-06-26 23:28:35,,David Carter,
682,beaceb07-3872-4cac-9c7b-9449c4ff54ce,1949,29,Partnership Inquiry - Choose because talk section.,Partner whether minute. Music role they nearly on movie detail.,Low,Open,2025-01-05 05:07:54,2025-01-09 23:07:54,,Arthur Miller,
683,a95d8f26-4ffa-4251-a15b-8431693a586d,1686,23,Shipping Inquiries - Arm more pattern against carry radio own.,Certainly several skill join debate only challenge. Dog must picture year.,Low,In Progress,2025-04-18 08:20:36,2025-04-20 04:20:36,,Lonnie Juarez,
684,99bfbcdd-2c8e-44ea-9269-6734fb8e7bc6,1315,30,Data Privacy - Audience school value public middle enjoy ask agree.,Career sport still decide character town. Usually note Republican issue cause professor sea.,Medium,Resolved,2025-05-02 20:00:01,2025-05-07 09:00:01,2025-05-08 01:00:01,,2
685,b63701f3-67bf-4c86-ba54-b3f2d4d6869a,1974,20,Website not loading properly,Population several know not smile agency including bank. Lot along share student.,Medium,Open,2024-08-10 21:45:56,2024-08-13 19:45:56,,Jason Baker,
686,0d96c707-37d5-4247-8f1b-d0435652c3d9,1492,25,Complaint - Key let avoid eight.,Occur focus include hear soon family. Land matter leave break table up bar half. Begin weight end sea option total without. Police not money economic player political that food. Listen appear she her. Good wife you it.,Medium,Closed,2024-09-17 11:55:16,2024-09-19 09:55:16,2024-09-21 11:55:16,Gary Khan,5
687,865ce44c-84b9-48ad-88e6-232ca0f69185,1351,30,Data Privacy - Water challenge election house heart.,Again hand and choose source understand. Market right peace tough. Soldier decision tough someone blood. Hold resource his. Catch effect model decade present final apply. Two force book power respond especially trade.,Medium,Resolved,2024-08-24 07:31:23,2024-08-28 19:31:23,2024-08-30 11:31:23,Ann Clark,
688,f06ae14a-20d3-4250-bfef-edd81b5cf497,1053,29,Partnership Inquiry - Into reach operation ask.,Color purpose specific assume teach kitchen case. Theory service everything every fight loss letter. Simple each standard but professional.,Medium,Resolved,2025-04-03 15:25:14,2025-04-04 08:25:14,2025-04-07 03:25:14,Michelle Butler,4
689,7207fcc7-04f1-4179-98ae-564b18f92d0f,1575,28,Security Concern - Win final choose treat consider plan PM.,Run tonight people later environment week. Need quality billion Mrs available standard along without.,Low,Resolved,2024-08-23 13:21:04,2024-08-24 15:21:04,2024-08-24 19:21:04,Ryan Zuniga,2
690,e6fcc270-1d82-4faa-91c8-d907a6cc7617,1961,30,Data Privacy - Over occur senior research position ok my.,Avoid smile crime hope paper. Skin hundred material worker task draw good.,High,Resolved,2025-05-29 07:51:41,2025-06-04 10:51:41,2025-06-06 07:51:41,Jennifer Graves,2
